start_time,end_time,peak_time,peak_flux,activity_level,confidence,duration_minutes
2026-06-02 07:07:39,2026-06-02 07:07:39,2026-06-02 07:07:39,35.0,2,64,0.0
2026-06-02 07:07:50,2026-06-02 07:09:10,2026-06-02 07:07:50,34.0,1,59,1.33
2026-06-02 07:09:21,2026-06-02 07:09:21,2026-06-02 07:09:21,34.0,2,60,0.0
2026-06-02 07:09:26,2026-06-02 07:09:26,2026-06-02 07:09:26,24.0,1,58,0.0
2026-06-02 07:09:41,2026-06-02 07:10:05,2026-06-02 07:09:57,35.0,2,61,0.4
2026-06-02 07:10:13,2026-06-02 07:11:05,2026-06-02 07:10:37,23.0,1,59,0.87
2026-06-02 07:11:07,2026-06-02 07:11:21,2026-06-02 07:11:07,22.0,2,65,0.23
2026-06-02 07:11:24,2026-06-02 07:11:34,2026-06-02 07:11:29,23.0,1,60,0.17
2026-06-02 07:11:44,2026-06-02 07:11:44,2026-06-02 07:11:44,18.0,2,61,0.0
2026-06-02 07:11:55,2026-06-02 07:12:16,2026-06-02 07:12:16,23.0,1,58,0.35
2026-06-02 07:12:24,2026-06-02 07:12:24,2026-06-02 07:12:24,26.0,3,67,0.0
2026-06-02 07:12:32,2026-06-02 07:12:48,2026-06-02 07:12:40,14.0,1,60,0.27
2026-06-02 07:12:56,2026-06-02 07:12:56,2026-06-02 07:12:56,20.0,2,64,0.0
2026-06-02 07:12:58,2026-06-02 07:13:04,2026-06-02 07:12:58,23.0,1,60,0.1
2026-06-02 07:13:11,2026-06-02 07:13:11,2026-06-02 07:13:11,17.0,2,62,0.0
2026-06-02 07:13:20,2026-06-02 07:13:20,2026-06-02 07:13:20,11.0,1,58,0.0
2026-06-02 07:13:29,2026-06-02 07:13:29,2026-06-02 07:13:29,22.0,2,63,0.0
2026-06-02 07:13:36,2026-06-02 07:13:48,2026-06-02 07:13:36,20.0,1,58,0.2
2026-06-02 07:13:51,2026-06-02 07:13:51,2026-06-02 07:13:51,19.0,2,62,0.0
2026-06-02 07:13:55,2026-06-02 07:14:43,2026-06-02 07:14:15,22.0,1,59,0.8
2026-06-02 07:14:55,2026-06-02 07:14:55,2026-06-02 07:14:55,21.0,2,64,0.0
2026-06-02 07:15:11,2026-06-02 07:15:11,2026-06-02 07:15:11,14.0,1,57,0.0
2026-06-02 07:15:19,2026-06-02 07:15:19,2026-06-02 07:15:19,17.0,2,62,0.0
2026-06-02 07:15:35,2026-06-02 07:16:07,2026-06-02 07:16:07,15.0,1,58,0.53
2026-06-02 07:16:22,2026-06-02 07:16:22,2026-06-02 07:16:22,18.0,2,65,0.0
2026-06-02 07:16:30,2026-06-02 07:16:30,2026-06-02 07:16:30,12.0,1,60,0.0
2026-06-02 07:16:37,2026-06-02 07:16:37,2026-06-02 07:16:37,17.0,2,63,0.0
2026-06-02 07:16:46,2026-06-02 07:17:34,2026-06-02 07:17:05,22.0,1,60,0.8
2026-06-02 07:17:43,2026-06-02 07:17:43,2026-06-02 07:17:43,16.0,2,61,0.0
2026-06-02 07:17:57,2026-06-02 07:17:57,2026-06-02 07:17:57,10.0,1,58,0.0
2026-06-02 07:18:04,2026-06-02 07:18:13,2026-06-02 07:18:04,13.0,2,64,0.15
2026-06-02 07:18:19,2026-06-02 07:18:42,2026-06-02 07:18:28,17.0,1,60,0.38
2026-06-02 07:18:58,2026-06-02 07:18:58,2026-06-02 07:18:58,14.0,2,63,0.0
2026-06-02 07:19:06,2026-06-02 07:19:46,2026-06-02 07:19:06,16.0,1,59,0.67
2026-06-02 07:19:54,2026-06-02 07:19:54,2026-06-02 07:19:54,14.0,2,60,0.0
2026-06-02 07:20:02,2026-06-02 07:20:57,2026-06-02 07:20:15,20.0,1,60,0.92
2026-06-02 07:21:06,2026-06-02 07:21:06,2026-06-02 07:21:06,10.0,2,61,0.0
2026-06-02 07:21:13,2026-06-02 07:21:23,2026-06-02 07:21:13,13.0,1,59,0.17
2026-06-02 07:21:30,2026-06-02 07:21:30,2026-06-02 07:21:30,12.0,2,62,0.0
2026-06-02 07:21:37,2026-06-02 07:21:37,2026-06-02 07:21:37,10.0,1,59,0.0
2026-06-02 07:21:46,2026-06-02 07:21:46,2026-06-02 07:21:46,10.0,2,62,0.0
2026-06-02 07:21:50,2026-06-02 07:21:50,2026-06-02 07:21:50,16.0,1,60,0.0
2026-06-02 07:21:53,2026-06-02 07:22:17,2026-06-02 07:21:53,15.0,2,65,0.4
2026-06-02 07:22:23,2026-06-02 07:22:23,2026-06-02 07:22:23,16.0,1,57,0.0
2026-06-02 07:22:25,2026-06-02 07:22:33,2026-06-02 07:22:33,14.0,2,64,0.13
2026-06-02 07:22:41,2026-06-02 07:22:41,2026-06-02 07:22:41,9.0,1,58,0.0
2026-06-02 07:22:48,2026-06-02 07:22:48,2026-06-02 07:22:48,17.0,2,61,0.0
2026-06-02 07:22:59,2026-06-02 07:23:04,2026-06-02 07:22:59,8.0,1,58,0.08
2026-06-02 07:23:12,2026-06-02 07:23:12,2026-06-02 07:23:12,12.0,2,62,0.0
2026-06-02 07:23:14,2026-06-02 07:23:14,2026-06-02 07:23:14,14.0,1,57,0.0
2026-06-02 07:23:20,2026-06-02 07:23:28,2026-06-02 07:23:28,13.0,2,62,0.13
2026-06-02 07:23:31,2026-06-02 07:23:50,2026-06-02 07:23:42,14.0,1,58,0.32
2026-06-02 07:23:59,2026-06-02 07:24:15,2026-06-02 07:24:15,10.0,2,62,0.27
2026-06-02 07:24:17,2026-06-02 07:24:30,2026-06-02 07:24:28,14.0,1,58,0.22
2026-06-02 07:24:39,2026-06-02 07:24:39,2026-06-02 07:24:39,12.0,2,64,0.0
2026-06-02 07:24:45,2026-06-02 07:24:45,2026-06-02 07:24:45,7.0,1,57,0.0
2026-06-02 07:25:01,2026-06-02 07:25:01,2026-06-02 07:25:01,11.0,2,62,0.0
2026-06-02 07:25:07,2026-06-02 07:25:16,2026-06-02 07:25:08,15.0,1,59,0.15
2026-06-02 07:25:23,2026-06-02 07:25:23,2026-06-02 07:25:23,15.0,3,68,0.0
2026-06-02 07:25:31,2026-06-02 07:25:31,2026-06-02 07:25:31,12.0,2,62,0.0
2026-06-02 07:25:38,2026-06-02 07:26:38,2026-06-02 07:25:38,14.0,1,60,1.0
2026-06-02 07:26:47,2026-06-02 07:27:18,2026-06-02 07:26:47,10.0,2,61,0.52
2026-06-02 07:27:36,2026-06-02 07:27:36,2026-06-02 07:27:36,12.0,3,65,0.0
2026-06-02 07:27:41,2026-06-02 07:27:41,2026-06-02 07:27:41,10.0,2,63,0.0
2026-06-02 07:27:49,2026-06-02 07:28:12,2026-06-02 07:27:49,15.0,1,59,0.38
2026-06-02 07:28:28,2026-06-02 07:28:28,2026-06-02 07:28:28,2.0,2,60,0.0
2026-06-02 07:28:35,2026-06-02 07:28:52,2026-06-02 07:28:52,12.0,1,59,0.28
2026-06-02 07:29:00,2026-06-02 07:29:00,2026-06-02 07:29:00,13.0,3,65,0.0
2026-06-02 07:29:15,2026-06-02 07:29:15,2026-06-02 07:29:15,8.0,1,58,0.0
2026-06-02 07:29:32,2026-06-02 07:29:32,2026-06-02 07:29:32,2.0,2,61,0.0
2026-06-02 07:29:39,2026-06-02 07:29:56,2026-06-02 07:29:39,15.0,1,59,0.28
2026-06-02 07:30:12,2026-06-02 07:30:12,2026-06-02 07:30:12,10.0,2,62,0.0
2026-06-02 07:30:31,2026-06-02 07:30:35,2026-06-02 07:30:31,13.0,1,58,0.07
2026-06-02 07:30:51,2026-06-02 07:30:51,2026-06-02 07:30:51,9.0,2,62,0.0
2026-06-02 07:30:59,2026-06-02 07:32:29,2026-06-02 07:31:51,13.0,1,60,1.5
2026-06-02 07:32:39,2026-06-02 07:32:39,2026-06-02 07:32:39,9.0,2,63,0.0
2026-06-02 07:32:45,2026-06-02 07:33:08,2026-06-02 07:32:55,12.0,1,60,0.38
2026-06-02 07:33:11,2026-06-02 07:33:11,2026-06-02 07:33:11,8.0,2,63,0.0
2026-06-02 07:33:19,2026-06-02 07:33:30,2026-06-02 07:33:26,12.0,1,59,0.18
2026-06-02 07:33:43,2026-06-02 07:33:43,2026-06-02 07:33:43,10.0,2,64,0.0
2026-06-02 07:33:48,2026-06-02 07:33:48,2026-06-02 07:33:48,11.0,1,59,0.0
2026-06-02 07:33:51,2026-06-02 07:33:51,2026-06-02 07:33:51,7.0,2,61,0.0
2026-06-02 07:33:59,2026-06-02 07:33:59,2026-06-02 07:33:59,3.0,1,59,0.0
2026-06-02 07:34:02,2026-06-02 07:34:02,2026-06-02 07:34:02,16.0,2,64,0.0
2026-06-02 07:34:06,2026-06-02 07:34:15,2026-06-02 07:34:06,6.0,1,60,0.15
2026-06-02 07:34:24,2026-06-02 07:34:24,2026-06-02 07:34:24,12.0,3,66,0.0
2026-06-02 07:34:29,2026-06-02 07:35:00,2026-06-02 07:35:00,9.0,2,64,0.52
2026-06-02 07:35:08,2026-06-02 07:35:12,2026-06-02 07:35:12,14.0,1,60,0.07
2026-06-02 07:35:39,2026-06-02 07:35:39,2026-06-02 07:35:39,9.0,2,63,0.0
2026-06-02 07:35:47,2026-06-02 07:35:47,2026-06-02 07:35:47,5.0,1,57,0.0
2026-06-02 07:35:55,2026-06-02 07:35:55,2026-06-02 07:35:55,7.0,2,62,0.0
2026-06-02 07:35:58,2026-06-02 07:36:58,2026-06-02 07:36:35,11.0,1,60,1.0
2026-06-02 07:37:06,2026-06-02 07:37:06,2026-06-02 07:37:06,12.0,2,61,0.0
2026-06-02 07:37:12,2026-06-02 07:37:36,2026-06-02 07:37:12,7.0,1,60,0.4
2026-06-02 07:37:45,2026-06-02 07:37:53,2026-06-02 07:37:53,10.0,2,65,0.13
2026-06-02 07:38:05,2026-06-02 07:38:05,2026-06-02 07:38:05,12.0,1,59,0.0
2026-06-02 07:38:16,2026-06-02 07:38:16,2026-06-02 07:38:16,9.0,2,62,0.0
2026-06-02 07:38:23,2026-06-02 07:38:33,2026-06-02 07:38:33,10.0,1,60,0.17
2026-06-02 07:38:49,2026-06-02 07:38:49,2026-06-02 07:38:49,8.0,2,62,0.0
2026-06-02 07:39:20,2026-06-02 07:39:34,2026-06-02 07:39:20,9.0,1,60,0.23
2026-06-02 07:39:47,2026-06-02 07:39:47,2026-06-02 07:39:47,8.0,2,62,0.0
2026-06-02 07:39:56,2026-06-02 07:40:27,2026-06-02 07:40:11,8.0,1,59,0.52
2026-06-02 07:40:33,2026-06-02 07:40:33,2026-06-02 07:40:33,10.0,3,65,0.0
2026-06-02 07:40:39,2026-06-02 07:40:39,2026-06-02 07:40:39,11.0,1,57,0.0
2026-06-02 07:40:40,2026-06-02 07:40:40,2026-06-02 07:40:40,10.0,2,61,0.0
2026-06-02 07:40:57,2026-06-02 07:41:12,2026-06-02 07:41:05,8.0,1,60,0.25
2026-06-02 07:41:18,2026-06-02 07:41:18,2026-06-02 07:41:18,9.0,2,61,0.0
2026-06-02 07:41:41,2026-06-02 07:41:42,2026-06-02 07:41:41,11.0,1,58,0.02
2026-06-02 07:41:50,2026-06-02 07:41:50,2026-06-02 07:41:50,7.0,2,62,0.0
2026-06-02 07:42:03,2026-06-02 07:42:20,2026-06-02 07:42:20,8.0,1,60,0.28
2026-06-02 07:42:28,2026-06-02 07:42:35,2026-06-02 07:42:28,9.0,2,63,0.12
2026-06-02 07:42:51,2026-06-02 07:42:51,2026-06-02 07:42:51,7.0,1,60,0.0
2026-06-02 07:42:59,2026-06-02 07:42:59,2026-06-02 07:42:59,11.0,3,67,0.0
2026-06-02 07:43:07,2026-06-02 07:43:07,2026-06-02 07:43:07,10.0,1,57,0.0
2026-06-02 07:43:15,2026-06-02 07:43:31,2026-06-02 07:43:31,9.0,2,62,0.27
2026-06-02 07:43:39,2026-06-02 07:44:05,2026-06-02 07:43:59,13.0,1,60,0.43
2026-06-02 07:44:19,2026-06-02 07:44:19,2026-06-02 07:44:19,11.0,2,61,0.0
2026-06-02 07:44:25,2026-06-02 07:44:25,2026-06-02 07:44:25,7.0,1,60,0.0
2026-06-02 07:44:32,2026-06-02 07:44:48,2026-06-02 07:44:32,16.0,2,62,0.27
2026-06-02 07:45:04,2026-06-02 07:45:04,2026-06-02 07:45:04,12.0,3,69,0.0
2026-06-02 07:45:28,2026-06-02 07:45:48,2026-06-02 07:45:48,13.0,1,60,0.33
2026-06-02 07:45:51,2026-06-02 07:45:51,2026-06-02 07:45:51,12.0,2,64,0.0
2026-06-02 07:45:59,2026-06-02 07:46:13,2026-06-02 07:46:04,13.0,1,59,0.23
2026-06-02 07:46:15,2026-06-02 07:46:15,2026-06-02 07:46:15,11.0,2,63,0.0
2026-06-02 07:46:22,2026-06-02 07:46:22,2026-06-02 07:46:22,8.0,1,60,0.0
2026-06-02 07:46:39,2026-06-02 07:46:39,2026-06-02 07:46:39,11.0,2,62,0.0
2026-06-02 07:46:47,2026-06-02 07:46:47,2026-06-02 07:46:47,8.0,1,58,0.0
2026-06-02 07:46:54,2026-06-02 07:46:54,2026-06-02 07:46:54,10.0,2,61,0.0
2026-06-02 07:46:58,2026-06-02 07:48:20,2026-06-02 07:47:41,13.0,1,60,1.37
2026-06-02 07:48:28,2026-06-02 07:48:28,2026-06-02 07:48:28,6.0,2,61,0.0
2026-06-02 07:48:36,2026-06-02 07:48:36,2026-06-02 07:48:36,2.0,1,57,0.0
2026-06-02 07:48:44,2026-06-02 07:48:44,2026-06-02 07:48:44,6.0,2,61,0.0
2026-06-02 07:48:52,2026-06-02 07:48:52,2026-06-02 07:48:52,6.0,1,58,0.0
2026-06-02 07:49:00,2026-06-02 07:49:00,2026-06-02 07:49:00,14.0,3,70,0.0
2026-06-02 07:49:04,2026-06-02 07:49:13,2026-06-02 07:49:04,13.0,1,60,0.15
2026-06-02 07:49:16,2026-06-02 07:49:16,2026-06-02 07:49:16,12.0,3,67,0.0
2026-06-02 07:49:24,2026-06-02 07:49:24,2026-06-02 07:49:24,5.0,1,58,0.0
2026-06-02 07:49:32,2026-06-02 07:49:32,2026-06-02 07:49:32,8.0,2,62,0.0
2026-06-02 07:49:39,2026-06-02 07:50:26,2026-06-02 07:49:47,13.0,1,60,0.78
2026-06-02 07:50:34,2026-06-02 07:50:34,2026-06-02 07:50:34,9.0,2,62,0.0
2026-06-02 07:50:41,2026-06-02 07:50:49,2026-06-02 07:50:49,11.0,1,60,0.13
2026-06-02 07:50:58,2026-06-02 07:51:06,2026-06-02 07:50:58,12.0,2,63,0.13
2026-06-02 07:51:38,2026-06-02 07:51:38,2026-06-02 07:51:38,7.0,1,59,0.0
2026-06-02 07:51:45,2026-06-02 07:51:45,2026-06-02 07:51:45,11.0,2,63,0.0
2026-06-02 07:51:49,2026-06-02 07:51:49,2026-06-02 07:51:49,12.0,1,58,0.0
2026-06-02 07:51:54,2026-06-02 07:51:54,2026-06-02 07:51:54,7.0,2,62,0.0
2026-06-02 07:52:01,2026-06-02 07:53:17,2026-06-02 07:52:35,14.0,1,60,1.27
2026-06-02 07:53:29,2026-06-02 07:53:29,2026-06-02 07:53:29,12.0,2,65,0.0
2026-06-02 07:53:34,2026-06-02 07:53:34,2026-06-02 07:53:34,12.0,3,67,0.0
2026-06-02 07:53:42,2026-06-02 07:53:42,2026-06-02 07:53:42,8.0,2,60,0.0
2026-06-02 07:53:49,2026-06-02 07:53:49,2026-06-02 07:53:49,12.0,1,58,0.0
2026-06-02 07:53:50,2026-06-02 07:53:50,2026-06-02 07:53:50,17.0,3,70,0.0
2026-06-02 07:53:57,2026-06-02 07:53:57,2026-06-02 07:53:57,10.0,2,61,0.0
2026-06-02 07:54:01,2026-06-02 07:54:01,2026-06-02 07:54:01,15.0,1,59,0.0
2026-06-02 07:54:05,2026-06-02 07:54:10,2026-06-02 07:54:05,23.0,3,75,0.08
2026-06-02 07:54:12,2026-06-02 07:54:17,2026-06-02 07:54:13,18.0,1,60,0.08
2026-06-02 07:54:19,2026-06-02 07:54:24,2026-06-02 07:54:19,26.0,2,65,0.08
2026-06-02 07:54:25,2026-06-02 07:54:28,2026-06-02 07:54:25,24.0,1,59,0.05
2026-06-02 07:54:29,2026-06-02 07:54:29,2026-06-02 07:54:29,20.0,3,66,0.0
2026-06-02 07:54:30,2026-06-02 07:54:30,2026-06-02 07:54:30,25.0,1,57,0.0
2026-06-02 07:54:37,2026-06-02 07:54:37,2026-06-02 07:54:37,25.0,3,68,0.0
2026-06-02 07:54:40,2026-06-02 07:54:44,2026-06-02 07:54:40,26.0,1,59,0.07
2026-06-02 07:54:46,2026-06-02 07:54:46,2026-06-02 07:54:46,19.0,2,63,0.0
2026-06-02 07:54:50,2026-06-02 07:54:50,2026-06-02 07:54:50,21.0,1,57,0.0
2026-06-02 07:54:52,2026-06-02 07:54:52,2026-06-02 07:54:52,20.0,2,63,0.0
2026-06-02 07:54:55,2026-06-02 07:55:06,2026-06-02 07:55:00,26.0,1,60,0.18
2026-06-02 07:55:08,2026-06-02 07:55:08,2026-06-02 07:55:08,32.0,2,61,0.0
2026-06-02 07:55:10,2026-06-02 07:55:10,2026-06-02 07:55:10,25.0,1,57,0.0
2026-06-02 07:55:15,2026-06-02 07:55:15,2026-06-02 07:55:15,21.0,2,62,0.0
2026-06-02 07:55:19,2026-06-02 07:56:17,2026-06-02 07:55:37,29.0,1,60,0.97
2026-06-02 07:56:25,2026-06-02 07:56:25,2026-06-02 07:56:25,22.0,2,61,0.0
2026-06-02 07:56:52,2026-06-02 07:59:59,2026-06-02 07:59:59,17.0,1,60,3.12
2026-06-02 08:00:23,2026-06-02 08:00:23,2026-06-02 08:00:23,19.0,2,63,0.0
2026-06-02 08:00:36,2026-06-02 08:00:36,2026-06-02 08:00:36,13.0,1,59,0.0
2026-06-02 08:00:53,2026-06-02 08:00:53,2026-06-02 08:00:53,11.0,2,61,0.0
2026-06-02 08:00:59,2026-06-02 08:01:38,2026-06-02 08:01:38,18.0,1,58,0.65
2026-06-02 08:01:46,2026-06-02 08:02:19,2026-06-02 08:02:10,15.0,2,62,0.55
2026-06-02 08:02:22,2026-06-02 08:02:41,2026-06-02 08:02:22,19.0,1,60,0.32
2026-06-02 08:02:47,2026-06-02 08:02:47,2026-06-02 08:02:47,18.0,2,61,0.0
2026-06-02 08:02:55,2026-06-02 08:03:03,2026-06-02 08:03:03,15.0,1,60,0.13
2026-06-02 08:03:10,2026-06-02 08:03:10,2026-06-02 08:03:10,18.0,3,68,0.0
2026-06-02 08:03:19,2026-06-02 08:03:19,2026-06-02 08:03:19,11.0,2,62,0.0
2026-06-02 08:03:28,2026-06-02 08:03:28,2026-06-02 08:03:28,20.0,1,60,0.0
2026-06-02 08:03:35,2026-06-02 08:03:35,2026-06-02 08:03:35,13.0,2,65,0.0
2026-06-02 08:03:43,2026-06-02 08:04:10,2026-06-02 08:04:07,14.0,1,59,0.45
2026-06-02 08:04:14,2026-06-02 08:04:14,2026-06-02 08:04:14,11.0,2,61,0.0
2026-06-02 08:04:21,2026-06-02 08:04:21,2026-06-02 08:04:21,9.0,1,58,0.0
2026-06-02 08:04:30,2026-06-02 08:04:30,2026-06-02 08:04:30,11.0,2,61,0.0
2026-06-02 08:04:43,2026-06-02 08:04:45,2026-06-02 08:04:43,15.0,1,57,0.03
2026-06-02 08:04:53,2026-06-02 08:04:53,2026-06-02 08:04:53,19.0,3,67,0.0
2026-06-02 08:05:18,2026-06-02 08:05:32,2026-06-02 08:05:24,16.0,1,60,0.23
2026-06-02 08:05:40,2026-06-02 08:06:12,2026-06-02 08:06:12,13.0,2,65,0.53
2026-06-02 08:06:27,2026-06-02 08:07:29,2026-06-02 08:06:51,18.0,1,60,1.03
2026-06-02 08:07:37,2026-06-02 08:07:37,2026-06-02 08:07:37,23.0,2,63,0.0
2026-06-02 08:07:42,2026-06-02 08:07:59,2026-06-02 08:07:56,18.0,1,59,0.28
2026-06-02 08:08:06,2026-06-02 08:08:06,2026-06-02 08:08:06,13.0,2,62,0.0
2026-06-02 08:08:14,2026-06-02 08:08:38,2026-06-02 08:08:14,16.0,1,60,0.4
2026-06-02 08:08:55,2026-06-02 08:09:03,2026-06-02 08:09:03,18.0,2,65,0.13
2026-06-02 08:09:09,2026-06-02 08:12:00,2026-06-02 08:09:56,18.0,1,60,2.85
2026-06-02 08:12:07,2026-06-02 08:12:16,2026-06-02 08:12:16,15.0,2,63,0.15
2026-06-02 08:12:24,2026-06-02 08:12:24,2026-06-02 08:12:24,15.0,3,66,0.0
2026-06-02 08:12:32,2026-06-02 08:12:40,2026-06-02 08:12:40,13.0,2,62,0.13
2026-06-02 08:12:53,2026-06-02 08:12:53,2026-06-02 08:12:53,15.0,1,58,0.0
2026-06-02 08:13:10,2026-06-02 08:13:10,2026-06-02 08:13:10,11.0,2,61,0.0
2026-06-02 08:13:19,2026-06-02 08:13:19,2026-06-02 08:13:19,4.0,1,56,0.0
2026-06-02 08:13:27,2026-06-02 08:13:27,2026-06-02 08:13:27,18.0,3,66,0.0
2026-06-02 08:13:43,2026-06-02 08:13:43,2026-06-02 08:13:43,5.0,1,57,0.0
2026-06-02 08:13:55,2026-06-02 08:13:55,2026-06-02 08:13:55,18.0,3,67,0.0
2026-06-02 08:14:04,2026-06-02 08:14:04,2026-06-02 08:14:04,12.0,1,60,0.0
2026-06-02 08:14:12,2026-06-02 08:14:12,2026-06-02 08:14:12,12.0,2,62,0.0
2026-06-02 08:14:19,2026-06-02 08:14:41,2026-06-02 08:14:19,15.0,1,58,0.37
2026-06-02 08:14:44,2026-06-02 08:14:50,2026-06-02 08:14:44,14.0,2,62,0.1
2026-06-02 08:14:52,2026-06-02 08:15:46,2026-06-02 08:14:52,18.0,1,60,0.9
2026-06-02 08:15:55,2026-06-02 08:15:55,2026-06-02 08:15:55,13.0,2,64,0.0
2026-06-02 08:16:00,2026-06-02 08:16:00,2026-06-02 08:16:00,4.0,1,58,0.0
2026-06-02 08:16:06,2026-06-02 08:16:06,2026-06-02 08:16:06,11.0,2,60,0.0
2026-06-02 08:16:15,2026-06-02 08:17:21,2026-06-02 08:16:22,15.0,1,59,1.1
2026-06-02 08:17:24,2026-06-02 08:17:24,2026-06-02 08:17:24,15.0,2,64,0.0
2026-06-02 08:17:28,2026-06-02 08:17:44,2026-06-02 08:17:28,11.0,1,59,0.27
2026-06-02 08:17:49,2026-06-02 08:17:49,2026-06-02 08:17:49,18.0,2,63,0.0
2026-06-02 08:17:52,2026-06-02 08:18:23,2026-06-02 08:18:23,14.0,1,60,0.52
2026-06-02 08:18:31,2026-06-02 08:18:40,2026-06-02 08:18:40,13.0,2,65,0.15
2026-06-02 08:18:47,2026-06-02 08:18:58,2026-06-02 08:18:55,17.0,1,60,0.18
2026-06-02 08:19:11,2026-06-02 08:19:11,2026-06-02 08:19:11,10.0,2,61,0.0
2026-06-02 08:19:19,2026-06-02 08:19:26,2026-06-02 08:19:26,10.0,1,58,0.12
2026-06-02 08:19:35,2026-06-02 08:19:43,2026-06-02 08:19:43,14.0,2,64,0.13
2026-06-02 08:19:54,2026-06-02 08:19:54,2026-06-02 08:19:54,15.0,1,58,0.0
2026-06-02 08:19:59,2026-06-02 08:20:10,2026-06-02 08:19:59,16.0,2,63,0.18
2026-06-02 08:20:13,2026-06-02 08:20:14,2026-06-02 08:20:13,17.0,1,57,0.02
2026-06-02 08:20:26,2026-06-02 08:20:26,2026-06-02 08:20:26,14.0,2,61,0.0
2026-06-02 08:20:34,2026-06-02 08:20:34,2026-06-02 08:20:34,12.0,1,59,0.0
2026-06-02 08:20:42,2026-06-02 08:20:42,2026-06-02 08:20:42,13.0,2,61,0.0
2026-06-02 08:20:50,2026-06-02 08:21:28,2026-06-02 08:20:58,17.0,1,60,0.63
2026-06-02 08:21:30,2026-06-02 08:21:30,2026-06-02 08:21:30,13.0,2,63,0.0
2026-06-02 08:21:32,2026-06-02 08:21:32,2026-06-02 08:21:32,18.0,1,59,0.0
2026-06-02 08:21:34,2026-06-02 08:21:37,2026-06-02 08:21:34,21.0,2,63,0.05
2026-06-02 08:21:45,2026-06-02 08:22:02,2026-06-02 08:21:45,19.0,1,60,0.28
2026-06-02 08:22:09,2026-06-02 08:22:09,2026-06-02 08:22:09,12.0,2,61,0.0
2026-06-02 08:22:12,2026-06-02 08:22:33,2026-06-02 08:22:33,18.0,1,58,0.35
2026-06-02 08:22:41,2026-06-02 08:22:41,2026-06-02 08:22:41,14.0,2,62,0.0
2026-06-02 08:22:49,2026-06-02 08:22:57,2026-06-02 08:22:57,18.0,1,57,0.13
2026-06-02 08:23:10,2026-06-02 08:23:10,2026-06-02 08:23:10,21.0,3,65,0.0
2026-06-02 08:23:19,2026-06-02 08:23:30,2026-06-02 08:23:19,17.0,1,59,0.18
2026-06-02 08:23:34,2026-06-02 08:23:34,2026-06-02 08:23:34,17.0,3,66,0.0
2026-06-02 08:23:42,2026-06-02 08:24:06,2026-06-02 08:23:59,20.0,1,60,0.4
2026-06-02 08:24:12,2026-06-02 08:24:12,2026-06-02 08:24:12,26.0,2,63,0.0
2026-06-02 08:24:29,2026-06-02 08:25:14,2026-06-02 08:24:54,22.0,1,58,0.75
2026-06-02 08:25:17,2026-06-02 08:25:17,2026-06-02 08:25:17,17.0,2,60,0.0
2026-06-02 08:25:25,2026-06-02 08:25:33,2026-06-02 08:25:33,16.0,1,60,0.13
2026-06-02 08:25:41,2026-06-02 08:25:41,2026-06-02 08:25:41,17.0,2,62,0.0
2026-06-02 08:25:57,2026-06-02 08:26:02,2026-06-02 08:25:57,22.0,1,59,0.08
2026-06-02 08:26:05,2026-06-02 08:26:05,2026-06-02 08:26:05,19.0,2,62,0.0
2026-06-02 08:26:11,2026-06-02 08:26:11,2026-06-02 08:26:11,22.0,1,57,0.0
2026-06-02 08:26:13,2026-06-02 08:26:13,2026-06-02 08:26:13,21.0,2,64,0.0
2026-06-02 08:26:18,2026-06-02 08:26:18,2026-06-02 08:26:18,22.0,1,57,0.0
2026-06-02 08:26:21,2026-06-02 08:26:21,2026-06-02 08:26:21,21.0,2,64,0.0
2026-06-02 08:26:31,2026-06-02 08:26:45,2026-06-02 08:26:45,24.0,1,60,0.23
2026-06-02 08:26:51,2026-06-02 08:26:51,2026-06-02 08:26:51,21.0,3,66,0.0
2026-06-02 08:26:58,2026-06-02 08:27:06,2026-06-02 08:27:06,22.0,1,58,0.13
2026-06-02 08:27:13,2026-06-02 08:27:13,2026-06-02 08:27:13,18.0,2,61,0.0
2026-06-02 08:27:17,2026-06-02 08:27:32,2026-06-02 08:27:17,28.0,1,60,0.25
2026-06-02 08:27:36,2026-06-02 08:27:36,2026-06-02 08:27:36,28.0,3,67,0.0
2026-06-02 08:27:42,2026-06-02 08:27:42,2026-06-02 08:27:42,29.0,1,58,0.0
2026-06-02 08:27:45,2026-06-02 08:27:46,2026-06-02 08:27:45,27.0,2,63,0.02
2026-06-02 08:27:48,2026-06-02 08:27:59,2026-06-02 08:27:53,32.0,1,60,0.18
2026-06-02 08:28:06,2026-06-02 08:28:06,2026-06-02 08:28:06,33.0,3,68,0.0
2026-06-02 08:28:17,2026-06-02 08:28:29,2026-06-02 08:28:29,38.0,2,64,0.2
2026-06-02 08:28:33,2026-06-02 08:29:08,2026-06-02 08:28:52,33.0,1,60,0.58
2026-06-02 08:29:15,2026-06-02 08:29:24,2026-06-02 08:29:15,29.0,2,64,0.15
2026-06-02 08:29:29,2026-06-02 08:29:46,2026-06-02 08:29:29,34.0,1,58,0.28
2026-06-02 08:30:02,2026-06-02 08:30:02,2026-06-02 08:30:02,33.0,2,64,0.0
2026-06-02 08:30:10,2026-06-02 08:30:33,2026-06-02 08:30:10,24.0,1,59,0.38
2026-06-02 08:30:41,2026-06-02 08:30:54,2026-06-02 08:30:41,32.0,2,64,0.22
